2017-01-01,232,2.3,-2.1,8.7
2019-08-30,232,20.7,17.2,26.1
2019-08-31,232,20.8,15,26.5
2019-09-01,232,21,15.1,26.6
2019-09-02,232,21.6,17,26.9
2019-09-03,232,21.6,19.3,24
2019-09-04,232,22.1,20,26.8
2019-09-05,232,22.6,19.6,26.7
2019-09-06,232,24.5,20.6,27.4
2019-09-07,232,25.2,20.7,29.3
2019-09-08,232,23.1,19.9,27.4
2019-09-09,232,22.4,20.8,24.3
2019-09-10,232,25.5,21.9,29.3
2019-09-11,232,22.2,21.1,25
2019-09-12,232,19.4,17.6,21.7
2019-09-13,232,20.5,16.4,26.7
2019-09-14,232,20.6,15.8,25.7
2019-09-15,232,23,18.4,28.9
2019-09-16,232,21.8,17.1,27.4
2019-09-17,232,19.8,11.9,27.7
2019-09-18,232,18.7,11.2,25.5
2019-09-19,232,17.2,8.5,25.7
2019-09-20,232,18,13.3,22.7
2019-09-21,232,16.9,14.5,20.1
2019-09-22,232,15.7,14.4,17.4
2019-09-23,232,16.7,11.3,20.8
2019-09-24,232,15.4,9.6,23.6
2019-09-25,232,16.4,8.9,23.4
2019-09-26,232,18.8,14.1,23.9
2019-09-27,232,20,13.8,26.5
2019-09-28,232,21.5,17.2,27.7
2019-09-29,232,19.4,13.9,26.7
2019-09-30,232,18.5,11.2,27.5
2019-10-01,232,19.9,14.1,25.4
2019-10-02,232,20.1,19.1,21
2019-10-03,232,20.9,16.6,25.8
2019-10-04,232,20.3,15,26.5
2019-10-05,232,17.7,13.4,21
2019-10-06,232,16.2,13.1,21.5
2019-10-07,232,14,13,14.8
2019-10-08,232,13.6,7,20.2
2019-10-09,232,10.4,2.7,19.2
2019-10-10,232,12,7.1,17.5
2019-10-11,232,16,8.5,23.1
2019-10-12,232,16.3,10.2,23
2019-10-13,232,13.9,7.1,21.6
2019-10-14,232,11.7,6.2,18.7
2019-10-15,232,11.5,5.3,18.5
2019-10-16,232,11.6,5.2,19.2
2019-10-17,232,12.1,8.1,18.6
2019-10-18,232,13.4,8,20.1
2019-10-19,232,14.4,8.2,21.6
2019-10-20,232,12.6,8.1,20.8
2019-10-21,232,12.7,5.1,22.1
2019-10-22,232,13.8,7.2,22.4
2019-10-23,232,14.4,9,18.8
2019-10-24,232,17,12,22.1
2019-10-25,232,15.4,9,21.6
2019-10-26,232,10.1,4.7,14.7
2019-10-27,232,8.5,1.2,16.4
2019-10-28,232,10.6,1.5,17.4
2019-10-29,232,12,6.1,17.4
2019-10-30,232,8.4,1.6,16.4
2019-10-31,232,11.1,2.5,20.1
2019-11-01,232,12.1,6.4,19.9
2019-11-02,232,11.5,3.6,19.1
2019-11-03,232,13.3,7.4,19.9
2019-11-04,232,11.5,6.2,19.3
2019-11-05,232,9.4,3,17.6
2019-11-06,232,8.4,2.1,16.7
2019-11-07,232,8,0.8,15.2
2019-11-08,232,4,-3.2,12.8
2019-11-09,232,5.8,-2.6,16
2019-11-10,232,7.5,0.4,15.6
2019-11-11,232,10.8,7.1,15
2019-11-12,232,7.4,1.9,16.6
2019-11-13,232,6.4,1.4,10.9
2019-11-14,232,1.4,-3.1,6.4
2019-11-15,232,8.1,-3.5,16.2
2019-11-16,232,9.7,3.9,15.1
2019-11-17,232,8.3,2.1,12.8
2019-11-18,232,6.4,1.2,13.5
2019-11-19,232,1.5,-1.5,5.1
2019-11-20,232,0.3,-4.4,6.6
2019-11-21,232,3,-5.1,10.8
2019-11-22,232,7.7,0.4,17
2019-11-23,232,9.4,1.8,18.2
2019-11-24,232,10.9,5.4,19.9
2019-11-25,232,,0.5,6.8
2019-11-26,232,,,13.4
2019-11-27,232,4.2,-0.9,8.2
2019-11-28,232,2.7,-3.5,10.8
2019-11-29,232,0.8,-4.6,7.9
2019-11-30,232,3.2,-4.7,12.1
2019-12-01,232,5.3,2.8,7.8
2019-12-02,232,1.9,-2.2,5.6
2019-12-03,232,-0.1,-5.6,3.8
2019-12-04,232,3.7,-0.7,9.1
2019-12-05,232,-1.8,-6.5,3.4
2019-12-06,232,-5.9,-11.4,-0.2
2019-12-07,232,-3.1,-9.9,3
2019-12-08,232,-1.7,-6,5.7
2019-12-09,232,0.1,-6.2,8.8
2019-12-10,232,5.7,-1.2,13.4
2019-12-11,232,4.8,1,10.4
2019-12-12,232,0,-5.1,4.6
2019-12-13,232,-1,-7.8,6.6
2019-12-14,232,2.4,-1.4,6.9
2019-12-15,232,2.7,-4.5,12
2019-12-16,232,5.5,-1.3,14
2019-12-17,232,6.5,3.1,10
2019-12-18,232,2.2,-0.4,5.3
2019-12-19,232,-0.6,-4.1,4.2
2019-12-20,232,-1.3,-5.8,3.5
2019-12-21,232,-2,-7.9,4.9
2019-12-22,232,2.1,-1.9,8.1
2019-12-23,232,1.5,-2.5,5.6
2019-12-24,232,-1.6,-4.8,5.9
2019-12-25,232,-0.4,-6.8,7.5
2019-12-26,232,1.3,-0.2,2.9
2019-12-27,232,-1.2,-5.4,3.7
2019-12-28,232,-1.8,-7.7,6.6
2019-12-29,232,1.2,-4.8,4.8
2019-12-30,232,3.2,-1.7,7.3
2019-12-31,232,-6.6,-9.4,-1.7
2020-01-01,232,-2.4,-9.2,1.2
2020-01-02,232,0.4,-1.3,2.6
2020-01-03,232,0,-3.9,5.4
2020-01-04,232,-0.7,-6.4,7.5
2020-01-05,232,-0.7,-7.2,7
2020-01-06,232,2.6,-2.4,5.2
2020-01-07,232,8.3,5.2,13.7
2020-01-08,232,3.7,1.4,11.5
2020-01-09,232,-0.1,-4,3.5
2020-01-10,232,-1.3,-5.8,5.3
2020-01-11,232,-0.4,-5.6,5.5
2020-01-12,232,0.4,-2.9,3.7
2020-01-13,232,-1.2,-5.2,2
2020-01-14,232,-1.9,-6.3,3.7
2020-01-15,232,-2.9,-7.5,2.5
2020-01-16,232,-2.3,-7.5,3.9
2020-01-17,232,-1.9,-7,4.5
2020-01-18,232,-1.2,-7.4,6.2
2020-01-19,232,1.2,-4.9,7.7
2020-01-20,232,1.5,-1.9,6.5
2020-01-21,232,-1.2,-7.6,5.5
2020-01-22,232,1.2,-2.5,4.4
2020-01-23,232,4.3,-2.1,11.5
2020-01-24,232,2.2,-3.2,9.3
2020-01-25,232,2.7,-2.7,9.8
2020-01-26,232,5.2,-1.8,11.4
2020-01-27,232,5.7,2.6,8
2020-01-28,232,6.1,2.1,10.6
2020-01-29,232,5.8,1.7,10.1
2020-01-30,232,4,-1.3,10.4
2020-01-31,232,2.5,-2,8.2
2020-02-01,232,0.5,-4.3,7
2020-02-02,232,0.4,-4.9,6.7
2020-02-03,232,0.1,-4,4.3
2020-02-04,232,-1,-8.5,5.5
2020-02-05,232,-6.1,-8.7,-0.9
2020-02-06,232,-6.6,-12.8,0.1
2020-02-07,232,-2.7,-10.1,2.5
2020-02-08,232,0.2,-4.5,4.2
2020-02-09,232,-2,-9.2,4.7
2020-02-10,232,2.8,-2.3,10.6
2020-02-11,232,4.6,-5.3,14.7
2020-02-12,232,6.6,3.5,9
2020-02-13,232,6.8,1.4,12
2020-02-14,232,5.4,1.1,13.7
2020-02-15,232,8,-0.9,16
2020-02-16,232,-0.2,-3.3,6.5
2020-02-17,232,-5,-7.8,-2.4
2020-02-18,232,-4.9,-13.2,2.1
2020-02-19,232,-0.3,-7.6,7.3
2020-02-20,232,3.3,-3,11.8
2020-02-21,232,5.9,-1.9,13.1
2020-02-22,232,5.3,1.4,9.5
2020-02-23,232,2.2,-4.4,8.5
2020-02-24,232,5.4,-4,14.4
2020-02-25,232,6.6,5.2,8.2
2020-02-26,232,6.1,1.5,12
2020-02-27,232,4.4,0.1,10.7
2020-02-28,232,3.8,-0.3,5.4
2020-02-29,232,6.9,2.6,13
2020-03-01,232,5.5,0.2,11.5
2020-03-02,232,3.9,0.9,7.5
2020-03-03,232,4.8,-2,12.9
2020-03-04,232,2.6,0.2,7.1
2020-03-05,232,1.1,-3.7,7.2
2020-03-06,232,2.3,-6.4,11.1
2020-03-07,232,4.1,-2.2,10.2
2020-03-08,232,6.8,-2.7,17.3
2020-03-09,232,8.7,-0.7,16.6
2020-03-10,232,6.4,2.5,8
2020-03-11,232,3.4,-1.3,8
2020-03-12,232,5,-4.4,15.4
2020-03-13,232,5,0.6,10.5
2020-03-14,232,4.3,-4,10.7
2020-03-15,232,3.5,-1.9,10.4
2020-03-16,232,3.2,-3.3,10.7
2020-03-17,232,4.2,-3.1,12.7
2020-03-18,232,8.2,-1.8,18.4
2020-03-19,232,10,6.1,14
2020-03-20,232,7.9,-0.4,15.9
2020-03-21,232,11.9,0.7,22.2
2020-03-22,232,11.3,6.8,17.6
2020-03-23,232,9.2,-0.4,17.6
2020-03-24,232,9.3,0.4,18.2
2020-03-25,232,11,0.2,20.8
2020-03-26,232,13.3,4.8,19.8
2020-03-27,232,10.5,4.7,14.2
2020-03-28,232,6.8,2.3,11.9
2020-03-29,232,6.9,-2.6,15.7
2020-03-30,232,9.6,2,17.3
2020-03-31,232,10,0,19.1
2020-04-01,232,10.1,4.2,17.2
2020-04-02,232,8.2,-0.6,16.5
2020-04-03,232,8.4,-0.7,16.5
2020-04-04,232,7.1,-0.5,14
2020-04-05,232,6,-1,13.2
2020-04-06,232,7.8,-2.5,16.6
2020-04-07,232,10.5,1.2,18.8
2020-04-08,232,8.6,0.9,14.2
2020-04-09,232,8.2,0.5,14.5
2020-04-10,232,9.5,1.5,17.1
2020-04-11,232,7.4,0.8,14.3
2020-04-12,232,8.3,-0.6,15.7
2020-04-13,232,10.6,5,17.5
2020-04-14,232,11,0.7,20.7
2020-04-15,232,11.3,1.1,19.9
2020-04-16,232,14.6,2.8,22.6
2020-04-17,232,13.2,9.3,18.5
2020-04-18,232,13.2,8.9,19.4
2020-04-19,232,10.8,7.6,14.4
2020-04-20,232,10.4,6.7,15.6
2020-04-21,232,7.2,2.1,12.2
2020-04-22,232,6.4,3.8,10.1
2020-04-23,232,7.3,-0.9,14
2020-04-24,232,9.3,-0.8,15.9
2020-04-25,232,14.4,8.2,21.4
2020-04-26,232,11.4,2.7,18.5
2020-04-27,232,11.1,2.8,18.2
2020-04-28,232,12.5,2.3,21.6
2020-04-29,232,13.6,4.9,23.3
2020-04-30,232,16.2,3.6,25.7
2020-05-01,232,21.7,14.8,29.1
2020-05-02,232,21.3,18,26.8
2020-05-03,232,18.2,14.9,22.5
2020-05-04,232,19.3,12.3,26.1
2020-05-05,232,13.8,9.8,20.5
2020-05-06,232,16.9,9.5,26.8
2020-05-07,232,18.5,9.5,24.9
2020-05-08,232,17.3,10.9,24
2020-05-09,232,15.5,13.1,17.6
2020-05-10,232,14.3,10.6,18.9
2020-05-11,232,16.7,9.4,24.1
2020-05-12,232,15.1,9.8,20.4
2020-05-13,232,14.8,6.7,22.7
2020-05-14,232,18,8.5,26.6
2020-05-15,232,15.6,14.4,18
2020-05-16,232,16.9,15.1,19.9
2020-05-17,232,20.3,15.3,26.4
2020-05-18,232,18.9,13.6,26
2020-05-19,232,13.2,10.8,18
2020-05-20,232,13.5,7.3,19.7
2020-05-21,232,15.9,7.7,22
2020-05-22,232,18.3,12.9,23.1
2020-05-23,232,19.5,13.9,25.6
2020-05-24,232,18.4,14.8,22.7
2020-05-25,232,16.3,13.6,20.4
2020-05-26,232,17.1,12,24.4
2020-05-27,232,17.3,11.9,23.9
2020-05-28,232,17.3,10,24.5
2020-05-29,232,19.1,11.4,26.6
2020-05-30,232,21.1,12.6,28.3
2020-05-31,232,20.1,12.9,26.6
2020-06-01,232,19.6,13.5,25.4
2020-06-02,232,17.9,11.5,23
2020-06-03,232,21.7,17.4,27.9
2020-06-04,232,23.9,18.5,29.9
2020-06-05,232,23.5,19.2,28.8
2020-06-06,232,23.4,15.4,30.2
2020-06-07,232,22.6,18.9,28.1
2020-06-08,232,23.8,16.6,31.1
2020-06-09,232,24.8,16.6,32.7
2020-06-10,232,24.4,17,32.4
2020-06-11,232,24.5,20.7,30.2
2020-06-12,232,22.8,19.2,26.6
2020-06-13,232,24.7,20.1,30.7
2020-06-14,232,23.3,20.2,27.8
2020-06-15,232,21.5,15.2,28
2020-06-16,232,22.5,15.5,29
2020-06-17,232,22.1,18.3,26.5
2020-06-18,232,20.1,17.1,23.5
2020-06-19,232,22.5,17.1,28.1
2020-06-20,232,22.7,16.7,29.5
2020-06-21,232,24.3,18.5,31.2
2020-06-22,232,25.6,17.5,32.9
2020-06-23,232,24.4,17.7,30
2020-06-24,232,21.7,20.2,24.4
2020-06-25,232,21.5,20.3,24.2
2020-06-26,232,22.1,19.1,26.3
2020-06-27,232,22.9,18.2,28.3
2020-06-28,232,22.6,17.1,28.7
2020-06-29,232,21.2,16.5,26.1
2020-06-30,232,19.8,18,20.8
2020-07-01,232,19.9,16.7,24.2
2020-07-02,232,22.4,16.9,28.1
2020-07-03,232,21.5,18.5,25.3
2020-07-04,232,21.5,17.6,26.8
2020-07-05,232,21.9,17.6,26.5
2020-07-06,232,23.8,18.2,28.8
2020-07-07,232,23.7,20.4,27.1
2020-07-08,232,23.4,18.1,29.6
2020-07-09,232,25.4,19,30.6
2020-07-10,232,24.7,22.1,28.6
2020-07-11,232,25,20.8,28.8
2020-07-12,232,21.7,18.8,24.1
2020-07-13,232,18.7,17.7,20.2
2020-07-14,232,19.5,17.6,21.7
2020-07-15,232,21,18.1,26.1
2020-07-16,232,22.3,17.6,28.1
2020-07-17,232,23.8,18.7,29.6
2020-07-18,232,23.6,19.6,28.4
2020-07-19,232,24.6,20.1,27.9
2020-07-20,232,23.8,21.5,27.2
2020-07-21,232,24.3,20.8,29.1
2020-07-22,232,22.3,21.3,24
2020-07-23,232,21.3,20.2,22.5
2020-07-24,232,21.4,19.1,24.3
2020-07-25,232,22.5,20,26.9
2020-07-26,232,23.1,20.1,26.7
2020-07-27,232,23.6,21.4,26.7
2020-07-28,232,23.5,21.6,25.9
2020-07-29,232,23.9,22.9,25.1
2020-07-30,232,24.5,23,27.3
2020-07-31,232,25.5,22.8,29.3
2020-08-01,232,25.3,22.9,29.6
2020-08-02,232,25.7,22.8,29
2020-08-03,232,24.4,22.5,26.5
2020-08-04,232,26.2,22.2,30.8
2020-08-05,232,25.8,24,27.6
2020-08-06,232,24.4,21.6,27.6
2020-08-07,232,22.1,20.5,23.7
2020-08-08,232,23.5,21.8,25.8
2020-08-09,232,25.1,23.7,27.7
2020-08-10,232,25.6,23,29.2
2020-08-11,232,24.1,22.8,25.8
2020-08-12,232,25.5,22.6,29.1
2020-08-13,232,27.6,23.7,31.8
2020-08-14,232,28,25.7,31.8
2020-08-15,232,27.8,25.1,31
2020-08-16,232,26.8,23.2,31.8
2020-08-17,232,26.5,22,32
2020-08-18,232,26.3,22.4,31.7
2020-08-19,232,26.3,21.3,32.5
2020-08-20,232,26.6,21.9,32
2020-08-21,232,26.6,21.2,32.3
2020-08-22,232,24.8,22.6,28.5
2020-08-23,232,24.9,20.8,30.3
2020-08-24,232,26.2,20.8,31.8
2020-08-25,232,27.8,22.4,34.1
2020-08-26,232,27.7,24.1,32.6
2020-08-27,232,27.5,24.6,31.5
2020-08-28,232,27,24.1,32.5
2020-08-29,232,26,23.6,30.9
2020-08-30,232,27.1,24.4,31.3
2020-08-31,232,26.3,23.8,29.8
2020-09-01,232,25.6,21.3,30.3
2020-09-02,232,23.9,23,24.8
2020-09-03,232,22.8,20.4,26
2020-09-04,232,22.7,18.4,27.8
2020-09-05,232,20.6,17.2,24.9
2020-09-06,232,20.3,18,24.9
2020-09-07,232,18.8,16.7,21.9
2020-09-08,232,22.4,18.4,26.6
2020-09-09,232,20.7,17.3,25.7
2020-09-10,232,20.9,16.1,26.9
2020-09-11,232,20.7,17.7,25.2
2020-09-12,232,18.7,17.2,20.2
2020-09-13,232,20,16,25.4
2020-09-14,232,20,14.6,25.7
2020-09-15,232,21.2,16.7,27.3
2020-09-16,232,20.3,19.2,23.5
2020-09-17,232,20.2,16.8,23.4
2020-09-18,232,18.7,13.8,24.4
2020-09-19,232,17,12.4,24.4
2020-09-20,232,16.4,10.9,24.2
2020-09-21,232,16.1,9.8,23.3
2020-09-22,232,17.5,12.2,23.6
2020-09-23,232,18,12.8,23.3
2020-09-24,232,19.5,14.5,25.3
2020-09-25,232,19,12.6,25.3
2020-09-26,232,17.5,12.4,23.6
2020-09-27,232,17.4,11.4,24.2
2020-09-28,232,17,10.9,25
2020-09-29,232,16.7,10.6,24.1
2020-09-30,232,18,11.8,24.3
2020-10-01,232,18.2,13,24.2
2020-10-02,232,18.8,14.2,24.2
2020-10-03,232,18.1,16.2,21.3
2020-10-04,232,16.8,12.1,21.7
2020-10-05,232,11.9,5,18.4
2020-10-06,232,11.9,5.3,19
2020-10-07,232,14.7,7.9,20.8
2020-10-08,232,15.4,8.5,21.7
2020-10-09,232,14.9,7.3,22.5
2020-10-10,232,15,8.1,21.7
2020-10-11,232,14.7,9,19.4
2020-10-12,232,15.4,9.9,21.8
2020-10-13,232,10.7,5.2,17.3
2020-10-14,232,10.7,5.4,19
2020-10-15,232,9,3,17.2
2020-10-16,232,9.8,3.8,16.2
2020-10-17,232,10.6,5.3,19.2
2020-10-18,232,10.4,1.8,19.2
2020-10-19,232,11.8,4.6,20.8
2020-10-20,232,11.8,7.3,21.2
2020-10-21,232,11.3,6.8,15.9
2020-10-22,232,11.7,7.2,17.5
2020-10-23,232,8.9,4.3,13.3
2020-10-24,232,6.5,-0.9,13.1
2020-10-25,232,8.8,0.5,18.6
2020-10-26,232,9.6,2.5,18.8
2020-10-27,232,10.6,3.7,19.8
2020-10-28,232,12.5,6.4,19
2020-10-29,232,7.8,0,16.7
2020-10-30,232,8.4,0.6,18.4
2020-10-31,232,10.3,1.8,18.5
2020-11-01,232,11.6,10.4,12.7
2020-11-02,232,9.8,3.6,16.3
2020-11-03,232,5.6,0.6,9.1
2020-11-04,232,3.1,-3.5,10.7
2020-11-05,232,6.6,-2.5,14.5
2020-11-06,232,11,7.1,15.6
2020-11-07,232,11.2,5.2,18.1
2020-11-08,232,7.6,2.6,13.2
2020-11-09,232,5.9,-2.3,10.8
2020-11-10,232,5.6,-1.1,13.2
2020-11-11,232,6,-1.4,15.5
2020-11-12,232,7.2,-1,17.9
2020-11-13,232,7.7,0.8,18.1
2020-11-14,232,9.3,3.7,18.3
2020-11-15,232,9.3,2.1,18.1
2020-11-16,232,9.1,3.2,18.3
2020-11-17,232,13.6,5.8,19.5
2020-11-18,232,15.7,11.1,19
2020-11-19,232,15.1,9.5,20.6
2020-11-20,232,5.3,3.3,9.5
2020-11-21,232,6.9,-1.4,13.1
2020-11-22,232,7,3.8,8.9
2020-11-23,232,2,-2,6.7
2020-11-24,232,2.9,-2.6,9.6
2020-11-25,232,3,-3.3,11.2
2020-11-26,232,4.5,-0.7,11.5
2020-11-27,232,4.3,1.8,8.4
2020-11-28,232,1.8,-0.3,4.4
2020-11-29,232,0.6,-2.4,4
2020-11-30,232,-0.7,-5.5,4.6
2020-12-01,232,-0.3,-6.8,7.3
2020-12-02,232,2.9,-1.2,8.1
2020-12-03,232,0.5,-3.2,6.3
2020-12-04,232,-1.2,-7.2,5
2020-12-05,232,-1.2,-6,4.4
2020-12-06,232,1.6,-3.2,9.2
2020-12-07,232,2.7,-1.9,7.4
2020-12-08,232,-0.8,-5.8,4.4
2020-12-09,232,-0.3,-8.3,6.6
2020-12-10,232,4.3,0.9,9.5
2020-12-11,232,4.7,0.9,10.7
2020-12-12,232,2.6,-3.3,7.6
2020-12-13,232,-1.2,-4.5,3.4
2020-12-14,232,-5.6,-7.7,-2.9
2020-12-15,232,-6.6,-12.2,-2.3
2020-12-16,232,-7,-12.2,-2.1
2020-12-17,232,-6.2,-12.9,0.8
2020-12-18,232,-1.4,-5.2,2.7
2020-12-19,232,-5.1,-11.1,-0.2
2020-12-20,232,-4.7,-10.9,2.1
2020-12-21,232,-1.8,-8.2,4.4
2020-12-22,232,-0.7,-6.5,7.7
2020-12-23,232,1.5,-5.2,8.3
2020-12-24,232,2.2,-1.2,8.2
2020-12-25,232,-0.4,-4.9,4.1
2020-12-26,232,0.1,-5.9,7.4
2020-12-27,232,1.7,-3.9,8.4
2020-12-28,232,3.3,-2,11.4
2020-12-29,232,0,-3.9,4.4
2020-12-30,232,-8.8,-11.6,-3.9
2020-12-31,232,-9.6,-16,-4.2
